job_num,lab_smp_id,treatment,order,taxon,taxa_code,life_stage,length_class_mm,num_indiv,ind_mg,tot_mg
AXL007,A3,Ni_200,Diptera,Eukiefferiella sp. pupae,120,pupae,2,2,0.025501271,0.051002542
AXL007,A3,Ni_200,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,5,1,0.080994866,0.080994866
AXL007,A3,Ni_200,Diptera,Polypedilum sp.,90,larvae,4,1,0.041915933,0.041915933
AXL007,A3,Ni_200,Diptera,Synorthocladius sp. pupae,114,pupae,2,1,0.025501271,0.025501271
AXL007,A3,Ni_200,Ephemeroptera,Baetis tricaudatus,26,larvae,3,1,0.124738201,0.124738201
AXL007,A3,Ni_200,Ephemeroptera,Baetis tricaudatus,26,larvae,4,1,0.285232064,0.285232064
AXL007,A3,Ni_200,Ephemeroptera,Drunella grandis,201,larvae,6,2,1.245001775,2.490003551
AXL007,A3,Ni_200,Ephemeroptera,Ephemerella sp.,28,larvae,3,1,0.194811102,0.194811102
AXL007,A3,Ni_200,Ephemeroptera,Rhithrogena sp.,32,larvae,3,1,0.222543898,0.222543898
AXL007,A3,Ni_200,Ephemeroptera,Rhithrogena sp.,32,larvae,4,12,0.491469953,5.897639437
AXL007,A3,Ni_200,Ephemeroptera,Rhithrogena sp.,32,larvae,5,12,0.908630158,10.9035619
AXL007,A3,Ni_200,Ephemeroptera,Rhithrogena sp.,32,larvae,6,1,1.501247506,1.501247506
AXL007,A3,Ni_200,Plecoptera,Hesperoperla pacifica,14,larvae,3,1,0.234027712,0.234027712
AXL007,A3,Ni_200,Plecoptera,Triznaka signata,19,larvae,4,1,0.28374275,0.28374275
AXL007,A3,Ni_200,Trichoptera,Arctopsyche grandis,212,larvae,7,2,1.242015573,2.484031145
AXL007,A3,Ni_200,Trichoptera,Arctopsyche grandis,212,larvae,12,1,5.690861483,5.690861483
AXL007,A3,Ni_200,Trichoptera,Arctopsyche grandis,212,larvae,14,1,8.794998077,8.794998077
AXL007,A3,Ni_200,Trichoptera,Brachycentrus americanus,134,larvae,5,2,0.164157988,0.328315976
AXL007,A3,Ni_200,Trichoptera,Brachycentrus occidentalis,134,larvae,5,2,0.164157988,0.328315976
AXL007,A3,Ni_200,Trichoptera,Brachycentrus occidentalis,134,larvae,6,3,0.263714045,0.791142134
AXL007,A3,Ni_200,Trichoptera,Hydropsyche oslari,139,larvae,5,2,0.48024347,0.96048694
AXL007,A3,Ni_200,Trichoptera,Lepidostoma sp.,45,larvae,2,18,0.049551357,0.891924421
AXL007,A3,Ni_200,Trichoptera,Lepidostoma sp.,45,larvae,4,1,0.310802146,0.310802146
AXL007,A3,Ni_200,Trichoptera,Lepidostoma sp.,45,larvae,5,1,0.561304641,0.561304641
AXL007,A4,NZ_50,Diptera,Atherix pachypus,159,larvae,4,1,0.119267148,0.119267148
AXL007,A4,NZ_50,Diptera,Atherix pachypus,159,larvae,6,1,0.353688957,0.353688957
AXL007,A4,NZ_50,Diptera,Atherix pachypus,159,larvae,7,2,0.534694656,1.069389311
AXL007,A4,NZ_50,Diptera,Atherix pachypus,159,larvae,9,2,1.048871212,2.097742424
AXL007,A4,NZ_50,Diptera,Atherix pachypus,159,larvae,10,5,1.391227001,6.956135005
AXL007,A4,NZ_50,Diptera,Atherix pachypus,159,larvae,11,1,1.796270704,1.796270704
AXL007,A4,NZ_50,Diptera,Atherix pachypus,159,larvae,16,1,4.905052628,4.905052628
AXL007,A4,NZ_50,Diptera,Cricotopus/Orthocladius sp. pupae,117,pupae,3,1,0.065380122,0.065380122
AXL007,A4,NZ_50,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,3,1,0.017929162,0.017929162
AXL007,A4,NZ_50,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,1,0.041915933,0.041915933
AXL007,A4,NZ_50,Diptera,Nanocladius sp. pupae,116,pupae,2,2,0.025501271,0.051002542
AXL007,A4,NZ_50,Diptera,Polypedilum sp.,90,larvae,5,1,0.080994866,0.080994866
AXL007,A4,NZ_50,Diptera,Tvetenia sp.,118,larvae,3,1,0.065380122,0.065380122
AXL007,A4,NZ_50,Diptera,Tvetenia sp.,118,larvae,5,1,0.214081198,0.214081198
AXL007,A4,NZ_50,Ephemeroptera,Drunella doddsii,171,larvae,4,3,0.420677962,1.262033887
AXL007,A4,NZ_50,Ephemeroptera,Drunella grandis,201,larvae,5,5,0.764330089,3.821650443
AXL007,A4,NZ_50,Ephemeroptera,Drunella grandis,201,larvae,7,3,1.880700239,5.642100717
AXL007,A4,NZ_50,Ephemeroptera,Drunella grandis,201,larvae,8,1,2.688475171,2.688475171
AXL007,A4,NZ_50,Ephemeroptera,Ephemerella sp.,28,larvae,2,1,0.065825398,0.065825398
AXL007,A4,NZ_50,Ephemeroptera,Ephemerella sp.,28,larvae,3,2,0.194811102,0.389622203
AXL007,A4,NZ_50,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,2,0.354430665,0.70886133
AXL007,A4,NZ_50,Ephemeroptera,Paraleptophlebia sp.,33,larvae,6,2,0.578378468,1.156756936
AXL007,A4,NZ_50,Ephemeroptera,Paraleptophlebia sp.,33,larvae,7,3,0.875046624,2.625139871
AXL007,A4,NZ_50,Ephemeroptera,Paraleptophlebia sp.,33,larvae,8,1,1.252557186,1.252557186
AXL007,A4,NZ_50,Ephemeroptera,Rhithrogena sp.,32,larvae,2,2,0.072855168,0.145710336
AXL007,A4,NZ_50,Ephemeroptera,Rhithrogena sp.,32,larvae,3,34,0.222543898,7.566492536
AXL007,A4,NZ_50,Ephemeroptera,Rhithrogena sp.,32,larvae,4,35,0.491469953,17.20144836
AXL007,A4,NZ_50,Ephemeroptera,Rhithrogena sp.,32,larvae,5,46,0.908630158,41.79698729
AXL007,A4,NZ_50,Plecoptera,Capniidae (Capnia sp.),183,larvae,4,1,0.170873131,0.170873131
AXL007,A4,NZ_50,Plecoptera,Diura knowltoni,168,larvae,9,1,8.10567212,8.10567212
AXL007,A4,NZ_50,Plecoptera,Pteronarcella badia,223,larvae,16,1,17.05694797,17.05694797
AXL007,A4,NZ_50,Trichoptera,Arctopsyche grandis,212,larvae,8,1,1.810907633,1.810907633
AXL007,A4,NZ_50,Trichoptera,Arctopsyche grandis,212,larvae,10,3,3.400714523,10.20214357
AXL007,A4,NZ_50,Trichoptera,Brachycentrus americanus,134,larvae,2,2,0.015157166,0.030314331
AXL007,A4,NZ_50,Trichoptera,Brachycentrus occidentalis,134,larvae,5,1,0.164157988,0.164157988
AXL007,A4,NZ_50,Trichoptera,Brachycentrus occidentalis,134,larvae,6,3,0.263714045,0.791142134
AXL007,A4,NZ_50,Trichoptera,Brachycentrus occidentalis,134,larvae,7,9,0.393726742,3.543540674
AXL007,A4,NZ_50,Trichoptera,Brachycentrus occidentalis,134,larvae,9,1,0.756781546,0.756781546
AXL007,A4,NZ_50,Trichoptera,Hydropsyche oslari,139,larvae,4,1,0.255733482,0.255733482
AXL007,A4,NZ_50,Trichoptera,Hydropsyche oslari,139,larvae,5,2,0.48024347,0.96048694
AXL007,A4,NZ_50,Trichoptera,Hydropsyche oslari,139,larvae,6,1,0.803654364,0.803654364
AXL007,A4,NZ_50,Trichoptera,Lepidostoma sp.,45,larvae,1,1,0.0079,0.0079
AXL007,A4,NZ_50,Trichoptera,Lepidostoma sp.,45,larvae,2,45,0.049551357,2.229811051
AXL007,A4,NZ_50,Trichoptera,Lepidostoma sp.,45,larvae,3,5,0.14505119,0.725255948
AXL007,A4,NZ_50,Trichoptera,Lepidostoma sp.,45,larvae,5,1,0.561304641,0.561304641
AXL007,A5,control,Diptera,Atherix pachypus,159,larvae,7,1,0.534694656,0.534694656
AXL007,A5,control,Diptera,Atherix pachypus,159,larvae,9,7,1.048871212,7.342098485
AXL007,A5,control,Diptera,Atherix pachypus,159,larvae,10,3,1.391227001,4.173681003
AXL007,A5,control,Diptera,Atherix pachypus,159,larvae,11,1,1.796270704,1.796270704
AXL007,A5,control,Diptera,Cladotanytarsus sp.,86,larvae,3,1,0.017929162,0.017929162
AXL007,A5,control,Diptera,Eukiefferiella sp.,120,larvae,4,1,0.12751271,0.12751271
AXL007,A5,control,Diptera,Polypedilum sp.,90,larvae,5,1,0.080994866,0.080994866
AXL007,A5,control,Diptera,Polypedilum sp. pupae,90,pupae,4,1,0.041915933,0.041915933
AXL007,A5,control,Diptera,Simulium sp. pupae,122,pupae,3,1,0.079049738,0.079049738
AXL007,A5,control,Ephemeroptera,Baetis tricaudatus,26,larvae,3,7,0.124738201,0.873167408
AXL007,A5,control,Ephemeroptera,Baetis tricaudatus,26,larvae,4,4,0.285232064,1.140928256
AXL007,A5,control,Ephemeroptera,Baetis tricaudatus,26,larvae,5,1,0.5417696,0.5417696
AXL007,A5,control,Ephemeroptera,Diphetor hageni,35,larvae,3,5,0.124738201,0.623691006
AXL007,A5,control,Ephemeroptera,Diphetor hageni,35,larvae,4,1,0.285232064,0.285232064
AXL007,A5,control,Ephemeroptera,Drunella doddsii,171,larvae,3,1,0.194811102,0.194811102
AXL007,A5,control,Ephemeroptera,Drunella doddsii,171,larvae,4,4,0.420677962,1.682711849
AXL007,A5,control,Ephemeroptera,Drunella doddsii,171,larvae,5,2,0.764330089,1.528660177
AXL007,A5,control,Ephemeroptera,Drunella grandis,201,larvae,4,1,0.420677962,0.420677962
AXL007,A5,control,Ephemeroptera,Drunella grandis,201,larvae,5,8,0.764330089,6.114640708
AXL007,A5,control,Ephemeroptera,Drunella grandis,201,larvae,6,4,1.245001775,4.980007101
AXL007,A5,control,Ephemeroptera,Epeorus longimanus,31,larvae,2,1,0.072855168,0.072855168
AXL007,A5,control,Ephemeroptera,Ephemerella sp.,28,larvae,2,26,0.065825398,1.711460346
AXL007,A5,control,Ephemeroptera,Ephemerella sp.,28,larvae,3,17,0.194811102,3.311788729
AXL007,A5,control,Ephemeroptera,Ephemerella sp.,28,larvae,4,10,0.420677962,4.206779622
AXL007,A5,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,4,2,0.194639506,0.389279013
AXL007,A5,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,5,0.354430665,1.772153325
AXL007,A5,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,6,1,0.578378468,0.578378468
AXL007,A5,control,Ephemeroptera,Rhithrogena sp.,32,larvae,3,24,0.222543898,5.341053555
AXL007,A5,control,Ephemeroptera,Rhithrogena sp.,32,larvae,4,50,0.491469953,24.57349765
AXL007,A5,control,Ephemeroptera,Rhithrogena sp.,32,larvae,5,25,0.908630158,22.71575396
AXL007,A5,control,Plecoptera,Pteronarcella badia,223,larvae,10,1,4.478988774,4.478988774
AXL007,A5,control,Plecoptera,Sweltsa sp.,11,larvae,6,1,0.856243648,0.856243648
AXL007,A5,control,Trichoptera,Arctopsyche grandis,212,larvae,7,1,1.242015573,1.242015573
AXL007,A5,control,Trichoptera,Arctopsyche grandis,212,larvae,8,1,1.810907633,1.810907633
AXL007,A5,control,Trichoptera,Arctopsyche grandis,212,larvae,10,2,3.400714523,6.801429046
AXL007,A5,control,Trichoptera,Arctopsyche grandis,212,larvae,11,1,4.451056622,4.451056622
AXL007,A5,control,Trichoptera,Arctopsyche grandis,212,larvae,24,1,40.29829973,40.29829973
AXL007,A5,control,Trichoptera,Brachycentrus americanus,134,larvae,3,1,0.043496596,0.043496596
AXL007,A5,control,Trichoptera,Brachycentrus occidentalis,134,larvae,5,1,0.164157988,0.164157988
AXL007,A5,control,Trichoptera,Brachycentrus occidentalis,134,larvae,6,3,0.263714045,0.791142134
AXL007,A5,control,Trichoptera,Brachycentrus occidentalis,134,larvae,7,2,0.393726742,0.787453483
AXL007,A5,control,Trichoptera,Hydropsyche oslari,139,larvae,4,1,0.255733482,0.255733482
AXL007,A5,control,Trichoptera,Hydropsyche oslari,139,larvae,6,1,0.803654364,0.803654364
AXL007,A5,control,Trichoptera,Lepidostoma sp.,45,larvae,2,28,0.049551357,1.387437988
AXL007,A5,control,Trichoptera,Lepidostoma sp.,45,larvae,3,1,0.14505119,0.14505119
AXL007,A5,control,Trichoptera,Lepidostoma sp.,45,larvae,4,2,0.310802146,0.621604291
AXL007,A6,CNZ_50,Diptera,Atherix pachypus,159,larvae,5,3,0.216938473,0.65081542
AXL007,A6,CNZ_50,Diptera,Atherix pachypus,159,larvae,6,1,0.353688957,0.353688957
AXL007,A6,CNZ_50,Diptera,Atherix pachypus,159,larvae,7,1,0.534694656,0.534694656
AXL007,A6,CNZ_50,Diptera,Atherix pachypus,159,larvae,10,2,1.391227001,2.782454002
AXL007,A6,CNZ_50,Diptera,Atherix pachypus,159,larvae,11,2,1.796270704,3.592541407
AXL007,A6,CNZ_50,Ephemeroptera,Drunella doddsii,171,larvae,5,1,0.764330089,0.764330089
AXL007,A6,CNZ_50,Ephemeroptera,Rhithrogena sp.,32,larvae,3,1,0.222543898,0.222543898
AXL007,A6,CNZ_50,Ephemeroptera,Rhithrogena sp.,32,larvae,4,2,0.491469953,0.982939906
AXL007,A6,CNZ_50,Plecoptera,Hesperoperla pacifica,14,larvae,11,1,9.858361403,9.858361403
AXL007,A6,CNZ_50,Trichoptera,Arctopsyche grandis,212,larvae,8,1,1.810907633,1.810907633
AXL007,A6,CNZ_50,Trichoptera,Arctopsyche grandis,212,larvae,10,1,3.400714523,3.400714523
AXL007,A6,CNZ_50,Trichoptera,Arctopsyche grandis,212,larvae,11,1,4.451056622,4.451056622
AXL007,A6,CNZ_50,Trichoptera,Brachycentrus americanus,134,larvae,2,1,0.015157166,0.015157166
AXL007,A6,CNZ_50,Trichoptera,Brachycentrus occidentalis,134,larvae,5,3,0.164157988,0.492473963
AXL007,A6,CNZ_50,Trichoptera,Brachycentrus occidentalis,134,larvae,6,3,0.263714045,0.791142134
AXL007,A6,CNZ_50,Trichoptera,Brachycentrus occidentalis,134,larvae,7,4,0.393726742,1.574906966
AXL007,A6,CNZ_50,Trichoptera,Brachycentrus occidentalis,134,larvae,8,2,0.557152361,1.114304721
AXL007,A6,CNZ_50,Trichoptera,Hydropsyche oslari,139,larvae,4,1,0.255733482,0.255733482
AXL007,A6,CNZ_50,Trichoptera,Lepidostoma sp.,45,larvae,2,2,0.049551357,0.099102713
AXL007,A7,Cu_3,Diptera,Atherix pachypus,159,larvae,5,1,0.216938473,0.216938473
AXL007,A7,Cu_3,Diptera,Atherix pachypus,159,larvae,10,1,1.391227001,1.391227001
AXL007,A7,Cu_3,Diptera,Atherix pachypus,159,larvae,11,1,1.796270704,1.796270704
AXL007,A7,Cu_3,Diptera,Atherix pachypus,159,larvae,12,5,2.268208212,11.34104106
AXL007,A7,Cu_3,Diptera,Atherix pachypus,159,larvae,13,1,2.811124793,2.811124793
AXL007,A7,Cu_3,Diptera,Atherix pachypus,159,larvae,14,11,3.428998235,37.71898058
AXL007,A7,Cu_3,Diptera,Cladotanytarsus sp.,86,larvae,2,1,0.005416747,0.005416747
AXL007,A7,Cu_3,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,2,1,0.005416747,0.005416747
AXL007,A7,Cu_3,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,3,0.041915933,0.125747798
AXL007,A7,Cu_3,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,5,1,0.080994866,0.080994866
AXL007,A7,Cu_3,Diptera,Polypedilum sp.,90,larvae,3,1,0.017929162,0.017929162
AXL007,A7,Cu_3,Diptera,Rheocricotopus sp.,112,larvae,4,1,0.12751271,0.12751271
AXL007,A7,Cu_3,Diptera,Rheotanytarsus sp.,86,larvae,2,2,0.005416747,0.010833495
AXL007,A7,Cu_3,Diptera,Tvetenia sp.,118,larvae,3,1,0.065380122,0.065380122
AXL007,A7,Cu_3,Ephemeroptera,Baetis tricaudatus,26,larvae,2,1,0.038880971,0.038880971
AXL007,A7,Cu_3,Ephemeroptera,Baetis tricaudatus,26,larvae,3,9,0.124738201,1.122643811
AXL007,A7,Cu_3,Ephemeroptera,Baetis tricaudatus,26,larvae,4,6,0.285232064,1.711392384
AXL007,A7,Cu_3,Ephemeroptera,Baetis tricaudatus,26,larvae,5,2,0.5417696,1.0835392
AXL007,A7,Cu_3,Ephemeroptera,Cinygmula sp.,30,larvae,2,1,0.072855168,0.072855168
AXL007,A7,Cu_3,Ephemeroptera,Diphetor hageni,35,larvae,3,10,0.124738201,1.247382012
AXL007,A7,Cu_3,Ephemeroptera,Diphetor hageni,35,larvae,4,2,0.285232064,0.570464128
AXL007,A7,Cu_3,Ephemeroptera,Drunella doddsii,171,larvae,3,1,0.194811102,0.194811102
AXL007,A7,Cu_3,Ephemeroptera,Drunella doddsii,171,larvae,4,1,0.420677962,0.420677962
AXL007,A7,Cu_3,Ephemeroptera,Drunella doddsii,171,larvae,5,1,0.764330089,0.764330089
AXL007,A7,Cu_3,Ephemeroptera,Drunella grandis,201,larvae,5,4,0.764330089,3.057320354
AXL007,A7,Cu_3,Ephemeroptera,Drunella grandis,201,larvae,6,3,1.245001775,3.735005326
AXL007,A7,Cu_3,Ephemeroptera,Drunella grandis,201,larvae,7,4,1.880700239,7.522800957
AXL007,A7,Cu_3,Ephemeroptera,Ephemerella sp.,28,larvae,2,30,0.065825398,1.974761937
AXL007,A7,Cu_3,Ephemeroptera,Ephemerella sp.,28,larvae,3,30,0.194811102,5.84433305
AXL007,A7,Cu_3,Ephemeroptera,Ephemerella sp.,28,larvae,4,12,0.420677962,5.048135546
AXL007,A7,Cu_3,Ephemeroptera,Paraleptophlebia sp.,33,larvae,4,1,0.194639506,0.194639506
AXL007,A7,Cu_3,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,9,0.354430665,3.189875985
AXL007,A7,Cu_3,Ephemeroptera,Paraleptophlebia sp.,33,larvae,6,3,0.578378468,1.735135404
AXL007,A7,Cu_3,Ephemeroptera,Rhithrogena sp.,32,larvae,3,27,0.222543898,6.00868525
AXL007,A7,Cu_3,Ephemeroptera,Rhithrogena sp.,32,larvae,4,38,0.491469953,18.67585822
AXL007,A7,Cu_3,Ephemeroptera,Rhithrogena sp.,32,larvae,5,55,0.908630158,49.97465871
AXL007,A7,Cu_3,Ephemeroptera,Rhithrogena sp.,32,larvae,6,15,1.501247506,22.5187126
AXL007,A7,Cu_3,Ephemeroptera,Rhithrogena sp.,32,larvae,7,1,2.29521703,2.29521703
AXL007,A7,Cu_3,Plecoptera,Isoperla fulva,165,larvae,5,1,1.617453572,1.617453572
AXL007,A7,Cu_3,Plecoptera,Sweltsa sp.,11,larvae,7,2,1.303048011,2.606096022
AXL007,A7,Cu_3,Trichoptera,Arctopsyche grandis,212,larvae,5,1,0.48024347,0.48024347
AXL007,A7,Cu_3,Trichoptera,Arctopsyche grandis,212,larvae,7,1,1.242015573,1.242015573
AXL007,A7,Cu_3,Trichoptera,Arctopsyche grandis,212,larvae,9,1,2.525521225,2.525521225
AXL007,A7,Cu_3,Trichoptera,Arctopsyche grandis,212,larvae,11,1,4.451056622,4.451056622
AXL007,A7,Cu_3,Trichoptera,Arctopsyche grandis,212,larvae,12,1,5.690861483,5.690861483
AXL007,A7,Cu_3,Trichoptera,Brachycentrus occidentalis,134,larvae,5,4,0.164157988,0.656631951
AXL007,A7,Cu_3,Trichoptera,Brachycentrus occidentalis,134,larvae,6,5,0.263714045,1.318570223
AXL007,A7,Cu_3,Trichoptera,Brachycentrus occidentalis,134,larvae,7,4,0.393726742,1.574906966
AXL007,A7,Cu_3,Trichoptera,Brachycentrus occidentalis,134,larvae,8,2,0.557152361,1.114304721
AXL007,A7,Cu_3,Trichoptera,Hydropsyche cockerelli,139,larvae,4,1,0.255733482,0.255733482
AXL007,A7,Cu_3,Trichoptera,Hydropsyche cockerelli,139,larvae,5,1,0.48024347,0.48024347
AXL007,A7,Cu_3,Trichoptera,Hydropsyche cockerelli,139,larvae,9,1,2.525521225,2.525521225
AXL007,A7,Cu_3,Trichoptera,Lepidostoma sp.,45,larvae,1,1,0.0079,0.0079
AXL007,A7,Cu_3,Trichoptera,Lepidostoma sp.,45,larvae,2,42,0.049551357,2.081156981
AXL007,A7,Cu_3,Trichoptera,Lepidostoma sp.,45,larvae,4,1,0.310802146,0.310802146
AXL007,A8,Zn_400,Diptera,Atherix pachypus,159,larvae,5,1,0.216938473,0.216938473
AXL007,A8,Zn_400,Diptera,Atherix pachypus,159,larvae,6,1,0.353688957,0.353688957
AXL007,A8,Zn_400,Diptera,Atherix pachypus,159,larvae,7,1,0.534694656,0.534694656
AXL007,A8,Zn_400,Diptera,Atherix pachypus,159,larvae,10,5,1.391227001,6.956135005
AXL007,A8,Zn_400,Diptera,Atherix pachypus,159,larvae,11,1,1.796270704,1.796270704
AXL007,A8,Zn_400,Diptera,Atherix pachypus,159,larvae,12,1,2.268208212,2.268208212
AXL007,A8,Zn_400,Diptera,Atherix pachypus,159,larvae,13,1,2.811124793,2.811124793
AXL007,A8,Zn_400,Diptera,Atherix pachypus,159,larvae,14,1,3.428998235,3.428998235
AXL007,A8,Zn_400,Ephemeroptera,Drunella doddsii,171,larvae,4,1,0.420677962,0.420677962
AXL007,A8,Zn_400,Ephemeroptera,Drunella doddsii,171,larvae,5,2,0.764330089,1.528660177
AXL007,A8,Zn_400,Ephemeroptera,Drunella grandis,201,larvae,4,1,0.420677962,0.420677962
AXL007,A8,Zn_400,Ephemeroptera,Drunella grandis,201,larvae,5,7,0.764330089,5.35031062
AXL007,A8,Zn_400,Ephemeroptera,Drunella grandis,201,larvae,6,1,1.245001775,1.245001775
AXL007,A8,Zn_400,Ephemeroptera,Drunella grandis,201,larvae,7,2,1.880700239,3.761400478
AXL007,A8,Zn_400,Ephemeroptera,Ephemerella sp.,28,larvae,2,1,0.065825398,0.065825398
AXL007,A8,Zn_400,Ephemeroptera,Ephemerella sp.,28,larvae,3,9,0.194811102,1.753299915
AXL007,A8,Zn_400,Ephemeroptera,Ephemerella sp.,28,larvae,4,4,0.420677962,1.682711849
AXL007,A8,Zn_400,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,3,0.354430665,1.063291995
AXL007,A8,Zn_400,Ephemeroptera,Rhithrogena sp.,32,larvae,3,26,0.222543898,5.786141351
AXL007,A8,Zn_400,Ephemeroptera,Rhithrogena sp.,32,larvae,4,42,0.491469953,20.64173803
AXL007,A8,Zn_400,Ephemeroptera,Rhithrogena sp.,32,larvae,5,35,0.908630158,31.80205555
AXL007,A8,Zn_400,Ephemeroptera,Rhithrogena sp.,32,larvae,6,4,1.501247506,6.004990026
AXL007,A8,Zn_400,Plecoptera,Isoperla fulva,165,larvae,6,1,2.666532,2.666532
AXL007,A8,Zn_400,Plecoptera,Isoperla fulva,165,larvae,8,1,5.868523063,5.868523063
AXL007,A8,Zn_400,Plecoptera,Sweltsa sp.,11,larvae,6,2,0.856243648,1.712487296
AXL007,A8,Zn_400,Plecoptera,Sweltsa sp.,11,larvae,7,1,1.303048011,1.303048011
AXL007,A8,Zn_400,Trichoptera,Arctopsyche grandis,212,larvae,8,2,1.810907633,3.621815267
AXL007,A8,Zn_400,Trichoptera,Arctopsyche grandis,212,larvae,11,1,4.451056622,4.451056622
AXL007,A8,Zn_400,Trichoptera,Arctopsyche grandis,212,larvae,13,1,7.13421516,7.13421516
AXL007,A8,Zn_400,Trichoptera,Brachycentrus americanus,134,larvae,3,2,0.043496596,0.086993192
AXL007,A8,Zn_400,Trichoptera,Brachycentrus occidentalis,134,larvae,5,2,0.164157988,0.328315976
AXL007,A8,Zn_400,Trichoptera,Brachycentrus occidentalis,134,larvae,6,4,0.263714045,1.054856179
AXL007,A8,Zn_400,Trichoptera,Brachycentrus occidentalis,134,larvae,7,7,0.393726742,2.756087191
AXL007,A8,Zn_400,Trichoptera,Brachycentrus occidentalis,134,larvae,8,1,0.557152361,0.557152361
AXL007,A8,Zn_400,Trichoptera,Hydropsyche cockerelli,139,larvae,10,1,3.400714523,3.400714523
AXL007,A8,Zn_400,Trichoptera,Lepidostoma sp.,45,larvae,2,43,0.049551357,2.130708338
AXL007,A8,Zn_400,Trichoptera,Lepidostoma sp.,45,larvae,3,6,0.14505119,0.870307138
AXL007,A9,NZ_12,Diptera,Atherix pachypus,159,larvae,4,1,0.119267148,0.119267148
AXL007,A9,NZ_12,Diptera,Atherix pachypus,159,larvae,7,5,0.534694656,2.673473278
AXL007,A9,NZ_12,Diptera,Atherix pachypus,159,larvae,9,1,1.048871212,1.048871212
AXL007,A9,NZ_12,Diptera,Atherix pachypus,159,larvae,10,2,1.391227001,2.782454002
AXL007,A9,NZ_12,Diptera,Atherix pachypus,159,larvae,11,3,1.796270704,5.388812111
AXL007,A9,NZ_12,Diptera,Atherix pachypus,159,larvae,12,2,2.268208212,4.536416425
AXL007,A9,NZ_12,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,2,0.041915933,0.083831865
AXL007,A9,NZ_12,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,5,2,0.080994866,0.161989733
AXL007,A9,NZ_12,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,6,1,0.13873963,0.13873963
AXL007,A9,NZ_12,Diptera,Nanocladius sp.,116,larvae,3,1,0.065380122,0.065380122
AXL007,A9,NZ_12,Diptera,Polypedilum sp.,90,larvae,6,1,0.13873963,0.13873963
AXL007,A9,NZ_12,Diptera,Polypedilum sp.,90,larvae,7,1,0.21868926,0.21868926
AXL007,A9,NZ_12,Diptera,Rheotanytarsus sp.,86,larvae,4,1,0.041915933,0.041915933
AXL007,A9,NZ_12,Diptera,Tvetenia sp.,118,larvae,4,1,0.12751271,0.12751271
AXL007,A9,NZ_12,Diptera,Tvetenia sp.,118,larvae,5,1,0.214081198,0.214081198
AXL007,A9,NZ_12,Ephemeroptera,Baetis tricaudatus,26,larvae,3,3,0.124738201,0.374214604
AXL007,A9,NZ_12,Ephemeroptera,Baetis tricaudatus,26,larvae,4,2,0.285232064,0.570464128
AXL007,A9,NZ_12,Ephemeroptera,Baetis tricaudatus,26,larvae,5,1,0.5417696,0.5417696
AXL007,A9,NZ_12,Ephemeroptera,Diphetor hageni,35,larvae,2,1,0.038880971,0.038880971
AXL007,A9,NZ_12,Ephemeroptera,Diphetor hageni,35,larvae,3,13,0.124738201,1.621596615
AXL007,A9,NZ_12,Ephemeroptera,Drunella doddsii,171,larvae,3,3,0.194811102,0.584433305
AXL007,A9,NZ_12,Ephemeroptera,Drunella doddsii,171,larvae,4,5,0.420677962,2.103389811
AXL007,A9,NZ_12,Ephemeroptera,Drunella doddsii,171,larvae,5,2,0.764330089,1.528660177
AXL007,A9,NZ_12,Ephemeroptera,Drunella grandis,201,larvae,4,1,0.420677962,0.420677962
AXL007,A9,NZ_12,Ephemeroptera,Drunella grandis,201,larvae,5,9,0.764330089,6.878970797
